Aches Mai's fraca este mes.,Product,,
Gostaria de saber como faz para cancelar a assinatura da revista.,,Store,
Bom dia. Gostaria de saber se é possível cancelar a assinatura da revista ? Deixar somente os vinhos.,,Store,
"Realmente, pode ser harmonizado ou apreciado sozinho. Muito bom!",Product,,
Menos doce que a maioria dos lambruscos que já experimentei. Agradável.,Product,,
Gostei bastante. Saboroso e macio. Ótimo custo x benefício. Vou comprar novamente.,Product,,
"Reativei minha assinatura e já no primeiro pedido fiquei decepcionada com esse estratagema de cobrar pela assinatura da revista. A impressão que fica é que tem alguma sacanagenzinha para enganar o cliente ou, talvez, quem sabe, o Fisco. Venda casada, né? Não gostei, vou cancelar.",,Store,
"A revista sempre existiu no ""pacote"" do clube. Agora que é necessário separá-la para fins apenas fiscais da Wine, as pessoas acham que não tem que pagar por ela. Ou seja, querem pagar R$ 26,00 por garrafa, R$ 52,00 pela assinatura mensal. Minha sugestão para os que pensam assim é que cancelem a assinatura e peguem os R$ 26,00 e vá ao mercado comprar um sangue de boi.",,Store,
"Reativei minha assinatura e não recebi a revista Adega, mandaram me à revista wine. Por favor no próximo mês,gostaria de continuar a receber a revista Adega.",,Store,
"Assim como muitas outras opiniões, também não concordo com a cobrança da revista e agora, com a cobrança do frete. Os valores estão aumentando com uma frequência muito grande, o que me faz começar a pensar se devo permanecer no clube. Infelizmente!",,Store,
"Embora a empresa WINE esteja justificando que trata-se tão somente de uma adequação fiscal, a atribuição de um valor à revista, entendo que trata-se de uma prática já reconhecida por abusiva pela jurisprudência nacional, na prática consumerista. Pelo exposto, em sendo impossível desfazer-me ou abrir mão da revista, entende-se que tal prática pode ser considerada como uma venda casada. Assim, sugiro que possamos optar por não receber mais a revista e estamos de acordo com a cobrança do frete.",,Store,
"Também não concordo com o custo da revista e prefiro não mais recebe-la.............para mim é indiferente essa revista.......Quero receber somente o que negociei que foi minha assinatura para receber as 4 garrafas de vinho.........se continuar sendo cobrado esse custo de 13,94 para o próximo mês eu vou cancelar a assinatura. Não acho correto sendo sócio ter que pagar por uma revista.",,Store,
Sugestão! Disponibiliza a revista para download e ela impressa será enviada apenas para quem sinalizar o interesse. Nesses tempos é melhor flexibilizar do que perder associados.,,Store,
"Somos sócios e ainda temos que pagar pela revista? É como se fossemos obrigados a pagar para entrar em um clube onde somos sócios e pagamos nossas mensalidades em dia. Com uma decisão infeliz como essa muitos sócios vão repensar se continuam associado ou não. R$ 13,94 (preço da revista para sócios) x 12 (período de um ano) = R$ 167,28 ao final de 12 meses.",,Store,
"Creio que vocês estão tendo muitos feedbacks à cobrança pela revista e ao frete de entrega, que na contratação, era parte da sua oferta. Agora, estão com um discurso infantil dizendo que a revista virou produto e precisa ser cobrada. O seu público-alvo não é ignorante e essas justificativas são infundadas. A explicação de redução de preços dos vinhos leva à óbvia conclusão de que estão escolhendo vinhos de qualidade mais baixa. Pena, pois é fácil associar-me a um dos muitos outros clubes...",,Store,
Gostei. Vamos comprar novamente.,Product,,
"A revista é boa e eu gosto muito de recebê-la, somente como sugestão aponto que poderia ser incluida como um plus na mensalidade, ao invés de ser uma ""venda casada"" com os vinhos, e a digital ser disponibilizada na area de assinantes para todos. Assim o custo grafico e de distribuição não pesaria para quem não gostar de recebê-la. Agradeço desde ja.",,Store,
"Excelente vinho, agrada todo mundo!",Product,,
"Acredito que o site deveria proporcionar aos seus assinantes a opção de receber ou não a revista mensal pagando por ela. Nos é informado que trata-se de um ""benefício"" porém todos sabem que este custo é repassado ao valor dos vinhos. Não discuto a qualidade da revista porém quero ter a escolha de recebê-la ou não.",,Store,
"Acredito que a revista Wine é um complemento importante na Wine Box por trazer muita informação sobre o mundo do vinho. Deixo minha sugestão para disponibilizar o material em formato eletrônico sem custo para o associado, ficando o formato impresso para quem quiser comprá-la no site.",,Store,
Acho que não deveria ser obrigatório !!!!!,,,
"O engraçado dessa revista sobre vinhos que ela não fala sobre vinhos, kkkkk.. Até na revista os caras querem ganhar.",,Store,
"Excesso de madeira, esconde o sabor do corte bordalês. Respirou mais de 25 min...portanto, fraco.",Product,,
"Esse vinho foi da seleção de agosto do ano passado, desde então deixei o vinho descansando para degustá-lo agora. Infelizmente compartilho a opinião sobre as seleções de vinhos franceses que foram entregues aqui no clube, todos deixaram a desejar. Este em especial, é muito áspero com taninos azedos demais e um longo final amargo. Uma pena.",Product,,
"Tentei harmonizar com delícias de piquenique: pão francês, caponata, copa italiana, queijos da Patagônia e azeite Gallo com piri-piri. O vinho, metálico e sem aromas, foi uma decepção! Encantei-me com o lindo rótulo e com a quase homonímia com o Château de Camensac, onde provei vinhos maravilhosos! Mesmo se tratando de um Bordeaux Supérieur, categoria que a Wine pode vender por 62 reais, penso que a empresa deveria sempre informar se é engarrafado no château ou se é produto de negociantes.",Product,,
"Li os comentários antes de escrever e me surpreendi pelas considerações negativas relativas ao vinho. Eu gostei. achei leve, frutado e bem agradável. Combinou bem com contrafilé, maionese e farofa. Talvez, os três meses descansando tenha feito bem para o vinho.",Product,,
"Maravilhoso! No momento, tenho 3 garrafas dele em casa. Assim que acabar, com certeza, renovaremos o estoque. Recomendo, delicioso sabor suave e mto refrescante.",Product,,
"O camarsac é horrível, gosto metálico forte, um dos piores vinhos que já tomei.",Product,,
"O vinho não é de todo ruim não...As pessoas detonaram o vinho informando que ele é o pior...Respeito as opiniões, mas temos que entender de vinho para fazer uma avaliação tão negativa assim, e este não merece escrever que é o pior dos Franceses. Ele é mediano entre os de entrada, apenas, a escolha dos wine hunters para expôs-lo na escolha do mês para os associados é que foi ruim...Precisam ter mais critérios ao oferecer um bom vinho aos associados.Deixei o clube W em função deste tipo de escolha",Product,,
Vinho excelente! Ótimo custo x benefício...,Product,,
"Muito pouco frutado. Achei bem sem graça, não chega a ser ruim pq na boca a sensação é boa (corpo, maciez, etc) , mesmo o gosto sendo equivalente.",Product,,
Brilhante com tom de amora e Romã. Macio com bom retrogoso. Perfeito com risotto.,Product,,
"Eu geralmente gosto muito das seleções do clube Wine, adorei o Goulart, por exemplo, e hoje compro vinhos dessa vinícola regularmente. Entretanto, esse foi o pior vinho da seleção Classic até hoje, uma grande decepção. Uma pena, a segunda seleção de vinhos franceses decepcionantes. Vamos ver a desse mês. Uma pena mesmo.",Product,,
"Confesso que já fico com a pulga atrás da orelha quando falam que vão mandar vinho francês no Clube W, em geral são vinhos medíocres e esse não fugiu à regra, muito ácido, inesprecivo, decepcionante. Os outros comentários já explicaram bem e estou com eles.",Product,,
"Vinho horrível, o pior que já adquiri na Wine. Quase não deu para terminar a garrafa. Não sei como a Wine pôde selecionar algo tão ruim. Cuidado, os concorrentes estão aparecendo.",Product,,
"Vinho horrível, detonou o meu lombo assado.Nunca tive sorte com a denominação ¿Brudeaux Supérieur¿, mas este foi o pior de todos. Puro sabor de álcool e cheiro de não sei o que. Foi arejado por uma hora, mas não adiantou. Não sei como a Wine pode selecionar algo de tão má qualidade, seria preferível um chileno ou um argentino de menos de 30 reais, porém honesto. A Wine que se cuide, os concorrentes estão surgindo.",Product,,
"Vinho horrível, detonou o meu lombo assado. Nunca tive sorte com a denominação ¿Brudeaux Supérieur¿, mas este foi o pior de todos. Puro sabor de álcool e cheiro de não sei o que. Foi arejado por uma hora, mas não adiantou. Não sei como a Wine pode selecionar algo de tão má qualidade, seria preferível um chileno ou um argentino de menos de 30 reais, porém honesto. A Wine que se cuide, os concorrentes estão surgindo.",Product,,
"Excelente sabor, ardência média, gostei muito mesmo e recomendo, se gosta de pimenta não deixe ter esta na mesa.",Product,,
"Um vinho frisante fantástico, tive a sorte de degustar o mesmo em uma noite quente, com minha noiva, e foi uma experiência maravilhosa, ambos ficamos encantados com o sabor, com a textura do mesmo, com o paladar, como acompanhamento, para harmonizar, fizemos um macarrão recheado com carne moída, assado. A união, o encontro de sabores foi perfeito.",Product,,
"Vinho desequilibrado, acidez excessiva, desagradável!",Product,,
"Achei muito bom no aroma, mas na boca extremamente sem sabor, fraco e sem notas. Fraco",Product,,
"Muito bom vinho... vale apena se não quiser arriscar em um almoço ou jantar com amigos... porém não ficaria só neste, vale a pena degustar outros rótulos!!!",Product,,
Muito bom e refrescante para o calor! Harmonizei com torradas e patê de frango desfiado!!!!,Product,,
Refrescante para o verão.,Product,,
Super leve e refrescante e a qualidade surpreende pelo custo benefício. Ótimo para um dia quente. Muito bom! Minha mulher gostou muito!,Product,,
"Perfeito, pra momento formal. Minha esposa também amou.",,,
"PERFEITO!!! Entrei no clube em agosto/2014 e dentre todos os que recebi, esse foi o melhor. Comprei mais DEZ. RECOMENDO. Mulheres, não deixem de experimentar!!",,,
"Maravilhoso... Bem refrescante e frutado na medida certa. Minha namorada adorou,quer que encomende mais e farei,e indico a todos que gostam de provar coisas novas,ótima sensação.",Product,,
"Ótimo. Refrescante e frutado sem exageros. Abri duas garrafas ontem para minha esposa degustar com as amigas e foram muito elogiados. No meu próximo pedido, com certeza, eles estarão.",Product,,
"Vinho leve, com pouca expressão. Muito frutado e com pouca madeira.Indicado para iniciantes por ser um vinho que não causa muito impacto. Sou sócio do clube wine one há uns 4 meses e essa é a seleção que menos gostei, estou esperando a seleção deste mês.",Product,,
"Essa pimenta é maravilhosa. Eu normalmente não gosto muito de pimenta, mas essa é fantástica.",Product,,
"Otimo vinho, suave e leve !!! Muito bom",Product,,
"Otimo vinho, agradável, leve e saboroso. Pelo preço entao, recomento a todos.",Product,,
"Esse foi o quarto lambrusco que experimentei e o único que não aprovei. Possui Um gosto forte que o distância do Champagne e o aproxima dos vinhos tintos baratos, embora seja relativamente fácil de beber. Não recomendo e não o comprarei mais.",Product,,
"bem leve, bom preço. bom para tomar nos dias quentes ou mesmo fazer uma sangria.",Product,,
Bom para os dias de calor no Norte do Brasil!,Product,,
"É um Lambrusco, logo deve ser avaliado comparativamente ao seus pares. Fácil de beber, agradável, suave e com bom perfume. Perfeito para momentos informais. Parece um refrigerante/suco de uva com álcool, logo tem grande chance de agradar os paladares menos afinados. Recomendo!",Product,,
"Muito bom!!! Super agradável, perfumado, suave e saboroso, ótimo custo benefício. Casamento perfeito entre as borbulhas e o sabor divertido. Gostei demais.",Product,,
"É um refrigerante alcoólico. porém não tanto refrescante quanto dito. Bonita a cor mas pouco saboroso, um Lambrusco simples. A justificativa do preço baixo não é palusível, existem outros muito melhores nesta mesma faixa de preço. Não recomendo. Comprei pelas avaliações médias e me arrependi. Os colegas que dizem não terem gostado colocam nota 3, 4, elevando a média de avaliação aqui.",Product,,
Saboroso e leve. Bom para beber durante a semana vendo um filme ou somente TV.,Product,,
"Ótimo vinho para ocasiões onde deve se agradar a vários paladares, descomplicado e de fácil aceitação pelos leigos. Harmonizou bem com Panceta de Porco grelhada.",Product,,
Não há molho de pimenta mais saboroso do que esse!,Product,,
"Vinho muito leve, macio, frutado...sem grande complexidade, mas não decepciona",Product,,
"Ótimo minha esposa adorou, superou as nossas expectativas! Vou comprar mais vezes.",Product,,
"Nossa , Primeira vez que comprei na Wine.com , E já adorei a entrega foi super rápida dentro de 4 dias chegou. Além do vinho ser muito bom não sou chegada a vinho com muito álcool , Então esse caiu super bem e muito refrescante , Muito obrigado Wine . Irei comprar mais vezes !",Product,,
"Ótimo vinho, considerada a relação custo x benefício. Leve e fácil de beber. Talvez um pouco mais doce do que o que agrada ao meu paladar, mas nada que o ""desmereça"". Bem adequado para festejar a alegria de simplesmente ""estar aqui"", de estar com as pessoas mais próximas e queridas. Já comprei outras garrafas.",Product,,
"Bem meia boca, parece um sucão de uva.",Product,,
"Ao contrário avaliações aqui descritas, a minha experiência com este vinho não foi das melhores. Sem graça nenhuma, um leve amargor, e sem o gás característico de um frisante. Já provei melhores aqui da Wine mesmo, mas este não recomendo.",Product,,
"Ótimo lambrusco, doce na medida certa.",Product,,
"Meu companheiro no almoço de Ano Novo, saboroso, refrescante... Companheiro na hora certeza :)",Product,,
"Sou fã de vinho seco, mas meus convidados ADORARAM este vinho, leve e bem refrescante, recomendo a todos!",Product,,
Simplesmente divino. Excelente custo/benefício para momentos descontraídos ou mesmo um jantar romântico. Gosto leve e agradável,Product,,
Molho de pimenta é Tabasco e não tem comparação. Para quem gosta de pimenta é uma ótima pedida. Todos os molhos da linha Tabasco são excelentes.,Product,,
Excelente!,,,
"Vinho leve, frutado, mas sem grande expressão.",Product,,
Achei que é um bom Lambrusco... mas esperava que fosse menos doce.,Product,,
"Excelente Lambrusco, leve e agradável. Adocicado de forma correta, deixando de ser enjoativo. Vai muito bem com frios.",Product,,
"Excelente Lambrusco, Adocicado na medida certa e a relação custo benefício é maravilhosa. Certamente comprarei mais.",Product,,
"Melhor custo benefício da categoria. Um vinho na medida certa, principalmente para os iniciantes.",Product,,
"Excelente vinho! Comprei e tomamos entre amigos, quando acabou ficou aquele gostinho de quero mais : ). Já pedi mais. É aquele vinho para se ter sempre em casa. O sabor é realmente especial, o melhor Lambrusco que já tomei.",Product,,
Excelente sabor. Não é muito doce. Quem toma a primeira vez repete por várias vezes. Já faz parte da minha vida.,Product,,
"Esse vinho dispensa comentários, difícil de não agradar a todos. Gosto de tomá-lo em dias com temperaturas mais elevadas, na temperatura ideal é uma delicia. A prosa entre amigos fica ainda muito melhor.",Product,,
"Muito bom! Agrada a gregos e troianos, uma ótima opção para quem não quer fazer feio numa indicação a amigos! Sem dúvida comprarei novamente!",Product,,
Ótima pedida! É um molho que nunca pode faltar na minha mesa. Ideal para dar mais sabor a vários pratos além de média ardência.,Product,,
"Saboroso, porém troppo amabile pro meu paladar. Prefiro os secos.",Product,,
Muito bom. Muito gostoso.,Product,,
"Vinho leve, bom para iniciantes. Parece suco de uva. A rolha não é de cortiça. Não condiz com o adesivo ""Over 500 awards"" da vinícola. Devem ser os vinhos mais ordinários da vinícola. Esta foi minha primeira experiência com o Clube W e confesso que fiquei um pouco decepcionado com a escolha. Já tomei vinhos mais saborosos e elegantes por este valor. Espero que nas próximas seleções a escolha do vinho seja mais apurada.",Product,,
Excelente custo x benefício.,Product,,
Excelente lambrusco e pelo preço fica ainda melhor. Pena estar indisponivel no momento. Comprarei mais com certeza.,Product,,
"Muito Bom! Adocicado na medida certa, suave, Aroma Agradável, Recomendado!",Product,,
"Delicioso, envolvente, apaixonante. Perfeito para um momento de reflexão assim como para compartilhar com quem amamos. Ideal para o clima de Salvador e para acompanhar comida leve, como aprecio. Certamente logo comprarei mais.",Product,,
"Vinho agradavel, suave, bom perfume, pode ser degustado antes mesmo das refeiçoes, enquanto conversa ou prepara a refeiçao. ótima relaçao custo-beneficio, lambrusco nesta faixa de preço.",Product,,
"Sou apaixonada por vinhos, mas esse frizante é na verdade o melhor que já tomei...a leveza me conquistou.",Product,,
"Excelente fizante. Levemente adocicado. Muito bom para tomar em um dia quente. Excelente acompanhamento para uma tábua de frios, pizzas etc. Vou comprar mais!",Product,,
"Concordo com todas as críticas! Esse vinho é um dos piores que já degustei dentre todas as seleções. Gostaria de salientar que a insatisfação vem progressivamente aumentando com as seleções, basta olhar as avaliações das últimas. Gostaria que a Wine considerasse o fato pois a qualidade das seleções está despencando, motivo pelo qual tenho pensado em desistir da assinatura.",Product,,
Não me cativou. achei que amargava no final. pouca perlage. bonita cor amarela.,Product,,
Ótimo!!! Excelente espumante. Altamente recomendável.,Product,,
"DECEPÇÃO TOTAL COM A WINE.COM !!! FIZ UM PEDIDO EM 18/11 E APÓS DUAS SEMANAS SEM RECEBER, CONTATEI O SITE PARA SABER O MOTIVO E FUI INFORMADO SOBRE AVARIA E POR FIM QUE NÃO TINHAM MAIS OS PRODUTOS QUE ADQUIRI. FIZ O CANCELAMENTO DO PEDIDO. INFORMARAM UM PRAZO DE 8 DIAS UTÉIS PARA ESTORNO DO VALOR PAGO. APÓS UM MÊS DO OCORRIDO AS PARCELAS CONTINUAM CAINDO NO MEU CARTÃO DE CRÉDITO!!!! INACREDITÀVEL! FAZIA PEDIDOS MENSAIS NO SITE.... NUNCA MAIS !",,Store,
"Gostaria de manter somente a assinatura sem o recebimento da revista, é possível cancelar somente esta?",,Store,
"Ótimo, suave e refrescante, fácil de harmonizar, combina muito bem com massas e peixes, sempre tenho na minha casa e utilizei no meu casamento e foi muito bem aceito.",Product,,
"Virou rotina agora a Wine atrasar as entregas dos pedidos, todo mês meus pedidos atrasaram e o pior que entro em contato e não tenho retorno. Infelizmente, está começando a acontecer com a wine o que acontece com todas as empresas que cresce sem estrutura para tal. Ou seja, crescimento para empresa = perda de qualidade para o clientes. Lamentável....",,Store,
Ótimo,,,
Excelente relação custo benefício!,Product,,
"No início, bem alcoólico, leva um tempo para respirar, mas depois de mais oxidado, é um vinho saboroso, forte e bem seco. Gostei muito, comprei na promoção, pois parece que a Wine cobra um valor um pouco acima da média de mercado pelo Vivino (38,17). Comprei, na promoção do site por 38,25, preço que achei justo para o vinho.",Product,,
ele é tinto ou é vinho branco esse vinho?,,,
Li as avaliações do referido vinho e fiquei um pouco confuso e também decepcionado com avaliações tanto da winw quanto de outros sites. A meu ver ele não se encaixa em nenhuma delas. Ou gostam ou odeiam. Acho que um vinho com um grau sofisticão e de preço e deveria apresentar um resultado bem melhor.Acho eu que os senhores devem verificar os lotes para ver se houve algum problema de guarda. Ja tomei Merlots mais baratos e muito melhor. Satisfaça-me com um vinho melhor.,Product,,
Melhor relação de qualidade e preço.,Product,,
"Após aberto, quanto tempo esse vinho deve ser consumido?",,,
Vinho do Porto com ótima relação de qualidade e preço.,Product,,
Ótimo como aperitivio,Product,,
"Com mais esse aumento pretendo me desligar do clubeW. Inicialmente, com esperança de que a Wine volte atras em sua decisão, pausarei a assinatura. É uma época difícil e qualquer acréscimo pesa no orçamento. Apesar de ser prazerosa, essa assinatura é supérflua e uma das primeiras opções de corte.",,Store,
Muito bom! Vinho específico para sobremesa dado seu caráter licoroso.,Product,,
"Mais um vinho maravilhoso que essa toro loco apresenta, que vinícola TOP.",Product,,
"Frutado na medida tâninos firmes, na promoção é um excelente custo benefício!",Product,,
É sempre uma surpresa agradável a degustação deste vinho! Não se compara com o standart Toro Loco tempranillo. O aroma de madeira se faz MUITO presente. Altamente recomendável!,Product,,
"Belo vinho! Já havia tido uma desagradável experiência com o Toro loco padrão, e confesso ter ficado bastante reticente, após recomendação de um amigo, para adquirir este rótulo. Para minha surpresa, este, se destaca com pronunciado aroma de madeira e especiaris. Um vinho simples de beber, porém uma grande experiência.",Product,,
"Não gosto de merlot,talvez por isso não tenha gostado desse vinho.Fiquei muito insatisfeita com a seleção desse mês,pois um foi esse merlot e o outro um Pinot Noir que veio avinagrado.",Product,,
"o vinho em si é bem gostoso, mas quando fomos abrir.... a rolha virou paçoca se desmanchou inteira.... foi bem difícil de abrir, e tomamos o vinho com uns resquícios de rolha fora que quando meu marido conseguiu tirar a rolha, voou vinho pela cozinha toda..... e gostamos de guardar as rolhas como lembrança fora esse empecilho, o vinho é agradável",Product,,
"Um bom vinho, realmente me surpreendeu. Destaque para as notas de especiarias, como baunilha e pimenta.",Product,,
"Um vinho bom, fácil e agradável. Uma boa pedida para receber visitas, tomar durante um almoço. Ainda sim, acredito que não vale o custo x benefício.",Product,,
"Sou novata no quesito degustação de vinhos, por isso a avaliação é de acordo com o sabor e aroma que senti; sem muita técnica. Me surpreendi positivamente, já tomei melhores, mas esse não faz feio. Tive impressão que em temperatura ambiente ficou mais gostoso do que quando gelado (espero não estar errada) era noite e frio quando provei. Foi meu primeiro vinho com a Wine, já pedi outros de uvas e países diferentes para aprender e poder avaliar com mais propriedade.Satisfeita com a entrega.",Product,,
Bom vinho... Acompanhou muito bem com queijos. Voltaria a compra-lo.,Product,,
Otimo,,,
Meio fraco,Product,,
"Aromático e saboroso, com boa concentração de fruta, taninos presentes, textura macia e final saboroso, com ótima persistência. Madeira discreta. Bom vinho.",Product,,
"Vinho bem equilibrado e agradável. Notas florais com herbaceos, café e especiarias, harmonizando uma leve acidez com taninos macios. Um retrogosto leve finaliza uma nota 89.",Product,,
Vinho com aromas bem interessantes. Exótico.,Product,,
"Nunca comentei as seleções do mês pois a questão gosto, paladar, etc varia de pessoa. Mas esse mês foi lamentável e já havia pausado mês passado, agora estou revendo minha assinatura. Por esse preço eu mesmo escolho o vinho ao invés da Wine. Totalmente desequilibrado e a resposta padrão de lamentar não ter agradado não muda o fato de terem colocado um vinho lixo na seleção intermediária. Estou vendo daqui a pouco mandarem o lixo do Toro Loco..",Product,,
Vinho com taninos aveludados e muito equilibrado. Combinou muito bem com espaguete à bolonhesa.,Product,,
"Ótima seleção, vinho macio e equilibrado; sugere frutas vermelhas no paladar. Harmonizamos com massa fresca com manjericão, azeitonas verdes, tomate cereja, mussarela e azeite frutado, ficou ótimo.",Product,,
Começamos muito bem o ano! Ótima seleção deste mês! Adorei! Os vinhos foram degustados acompanhando talharim ao sugo com palmito e o La Mora Maremma se mostrou bem acertado para o prato servido.,Product,,
"Otimo vinho, equilibrado, com personalidade e potencia de paladar.",Product,,
"Excelente! Equilibrado, frutado e com notas de carvalho.",Product,,
"Um vinho moderno da toscana (supertoscano), blend de cabernet, merlot e syrah, frutado e com bom corpo.",Product,,
"O melhor malbec que tomei! Arredondado, madeira ao ponto. Completamente apaixonada!",Product,,
"Club de janeiro, até hoje nao recebi. Cada mês as entregas estao mais atrasadas e piores, e, para completar todos os canais de atendimento estao indisponiveis.",Product,,
Grata surpresa excelente vinho para refeições do dia a dia. Custo benefício excelente. Recomendo.,Product,,
"Vinho apenas mediano, nós esperava muito mais! Não vale o preço! A alta acidez, para nosso paladar, joga contra o exemplar.",Product,,
A revista é de graça pra sócios.... povo chato do kcete.,,Store,
"Vinho que recebi este mês do clube classic. Incrível! Grata surpresa. Absolutamente equilibrado! Frutado, ácido, enfim, tudo na medida. Fácil de beber. Como dizem os italianos, ""vinho de pensare"". Só falta a Wine inclui-lo em alguma promoção, pois a quase R$ 80.00, a competição com outros exemplares fica forte...",Product,,
Cor linda. Espumante nota 4.,Product,,
"Fiz uma compra na Wine no dia 23/01 e a entrega, que deveria ter sido feita no dia 01/02, até agora não foi realizada. Registrei reclamação por telefone no dia 04/02, e me foi dito que a empresa entraria em contato comigo em 48 horas. Até hoje não recebi nem o produto, nem uma explicação sobre o atraso.Descumprimento de prazo, falta de qualidade no atendimento, problemas de logística? Então é isso que a autonomeada ""maior loja de vinhos da internet da América Latina"" tem para oferecer? Triste.",,Store,
"Este espumante estava ótimo, ficou 10 meses na adega climatizada. Estava parecendo Champagne",Product,,
"Só posso dizer que realizei minha compra no dia 08/12/2015, esperando que chegasse a tempo para o natal, ledo engano. A Wine, não tinha o produto e sequer se dignou a me informar. No dia 22/12/2015 liguei e aí então, refizeram o pedido, substituindo-o por outro com a promessa que chegariam até a virada do ano. Acabaram de me ligar e informar que só vão entregar em 2016 depois do dia 04 de janeiro. Parabéns Wine, por ter acabado com meu fim de ano, com minhas festas.",,Store,
Perlage inexistente e amargo. O que experimentei deve estar velho. Recomendo cautela.,Product,,
"Bom custo benefício. Mas não confie nos prazos de entrega da Wine. Depois de 10 dias de espera e uns 5 telefonemas, acabei de descobrir que só receberei uma parte do pedido e terei que esperar mais 5 dias (será ?) para receber o restante. Caiu muito a qualidade do serviço.",Product,,
Maravilhoso,,,
"Um dos pouquíssimos espumantes nacionais que consegue tirar o máximo de proveito da Riesling, traduzido em frescor e leveza. Excelente espumante. Fica bem em qualquer momento, de feijoada a casamento. Acredite!",Product,,
"Mais um Salton surpreendente, leve e com borbulhas permanentes. Mais um que eu indico.",Product,,
"Foi um dos piores vinhos que recebi da Wine, , não apresentou olfato e a degustação sem nada a apreciar , Ou a minha garrafa estava ""passada"" (2). by Edson 19.08.2016 Falou tudo que eu iria escrever",Product,,
"Muito bom, leve, frutado e refrescante. Excelente pedido para o verão brasileiro. Estou sentindo falta do Salton Moscatel que não encontro na wine.",Product,,
"Bom custo/beneficio, leve e fresco. Bom espumante para qualquer ocasião.",Product,,
"Ótimo custo benefício. Bem fresco, perlage abundante, no nariz um pão e na boca bastante fruta. Mais um ótimo espumante da Salton.",Product,,
Esse espumante me surpreendeu positivamente! Leve e refrescante. Bom custo-benefício.,Product,,
"Bom espumante, harmonizou bem com culinária japonesa.",Product,,
"Estou dando 2 estrelas, pois este vinho em se tratando de um ""reserva"" ouro, deveria ser bem superior ao Salton Brut simples! O que parece que aconteceu é que engarrafaram o simples numa garrafa diferente! As borbulhas são iguais em intensidade e quantidade, e sabores também! Então, 2 estrelas, pelo preço! Deveria custar igual ao seu irmão mais pobre, que aí sim, é uma excelente escolha!",Product,,
"Salton está me supreendendo em espumantes. Mais um show de bola. Deixo ele comos equencia para o Moscatel, e combino ele com nachos, batata assada temperada, cebola e alho grelhados. Fim de tarde na piscina!",Product,,
Bom custo/benefício,Product,,
"Espetacular!!! Um dos melhores malbec que já tomei. Frutado com taninos elegantes e maduros, madeira no ponto certo, levemente aveludado e com um ótimo aroma. Recomendadíssimo!!",Product,,
"Muito bom, a safra de 2012 foi a melhor dos vinhos do Sul e isso valoriza ainda mais o exemplar",Product,,
"Foi um dos piores vinhos que recebi da Wine, , não apresentou olfato e a degustação sem nada a apreciar , Ou a minha garrafa estava ""passada"", o Toro loco que por sinal não aprecio parece um grand reserva, Não adianta insistir em vinho frances nesses preços, Pessima escolha",Product,,
"O vinho da minha garrafa apresentou um sabor acético, não deu para beber",Product,,
"Excelente vinho para essa faixa de preço, apresenta aromas de frutas vermelhas com toques de tabaco e folhas secas, é um vinho marcante sem ser pesado. Vale muito a pena.",Product,,
"Vinho mediano, não vale a pena pelo preço acima de 40 reais. Siga procurando.",Product,,
"Muito bom,mais um excelente exemplar português,tudo em perfeito equilíbrio,acompanhou bem um ensopado de cordeiro.",Product,,
"Excelente custo-benefício. Comprado a R$ 33,15",Product,,
"Não conheço atualmente outro vinho melhor por esse preço. Apesar de gostar de vinhos encorpados, de vez em quando um Pinot cai muito bem. Harmonizei com uma mesa onde estavam 2 amigos e mais 12 mulheres. Quer harmonização melhor? Tá, ok! Tinha um café colonial também, mas não ligo pra isso. O paladar feminino aprecia um bom Pinot. E esse é muito saboroso, além de perfumado. O nome Rothschild impõe respeito.",Product,,
"Bom vinho que representa bem essa bela casta,leve,frutado e saboroso,acompanhou bem sushi e sashimi.",Product,,
"Olhos Vermelho ruby brilhante, bem translúcido. Sem nuances ou halos. Nariz Ao Abrir: Leve fruta e algo mentolado sutil 30 min: Boca Acidez: médio baixa Corpo: leve Álcool: médio Açucar: pouco, bem leve fruta Taninos: praticamente ausentes, talvez algo após esquentar Ataque: fruta doce e acidez sutil Retrogosto: bem frutado com notas de framboesa principalmente. Curto. _____",Product,,
Vinho maravilhoso. Suave.,Product,,
Um malbec razoável para o preco mas sem grandes qualidades,Product,,
"Bem frutado, corpo mediano. Desceu redondo. Recomendo.",Product,,
Excelente.,,,
Não recomendo,,,
"Ótimo francês, com bom desenvolvimento em decanter e taça, aromas agradáveis, alcool, taninos e acidez equilibrados. Um exemplar digno do clube premium.",Product,,
"Excelente vinho, macio no paladar, adocicado com notas de cereja e deixa perceber um gosto de alcaçus no final. Tanino macio, acidez mínima. Fácil de beber. Leve para quem inicia no mundo do vinho. Excelente opção para iniciantes, pois a leveza dos taninos vão estimulá-los a amar a bebida dos deuses.",Product,,
"Acido, extremamente amargo, sem alegria nenhuma... Tentei deixar 20 min no decanter para ver se alinhava o vinho e nada aconteceu! Minha nossa pagar por essa experiencia horrorosa... ""Aceto Balsamico"". Pior que ele só o Don Valentin Lacrado Malbec 2010.",Product,,
"Ao receber a princípio adorei, não sei se a minha garrafa não estava legal, mas infelizmente não atendeu nada mesmo as expectativas.",Product,,
"Excelente vinho, uma escolha surpreendente da Wine!",Product,,
Excelente!,,,
